id,url,species,breed_primary,breed_mixed,color_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
46036370,https://www.petfinder.com/dog/mika-46036370/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Schnauzer,FALSE,Gray / Blue / Silver,Senior,Female,Small,Long,TRUE,TRUE,TRUE,Mika,Oak Ridge,NJ,7438
46033650,https://www.petfinder.com/dog/pretzel-46033650/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Staffordshire Bull Terrier,TRUE,Black,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Pretzel,Parsippany,NJ,7054
46030488,https://www.petfinder.com/dog/sunshine-46030488/nj/phillipsburg/furrytail-endings-canine-rescue-nj785/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Shepherd,TRUE,Harlequin,Adult,Female,Medium,Long,TRUE,TRUE,TRUE,Sunshine,Phillipsburg,NJ,8865
46033459,https://www.petfinder.com/dog/connor-46033459/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brown / Chocolate,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Connor,East Hanover,NJ,7936
46012082,https://www.petfinder.com/dog/apollo-46012082/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Belgian Shepherd / Malinois,FALSE,Bicolor,Baby,Male,Medium,Short,TRUE,TRUE,TRUE,Apollo,Brick,NJ,8724
46032643,https://www.petfinder.com/dog/boss-or-the-boss-46032643/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,TRUE,Brown / Chocolate,Young,Male,Large,Short,TRUE,TRUE,TRUE,Boss (or The Boss),Mendham,NJ,7945
46030350,https://www.petfinder.com/dog/faith-46030350/nj/millburn/sedona-shepherd-sanctuary-nj811/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,TRUE,"Tricolor (Brown, Black, & White)",Adult,Female,Medium,Medium,TRUE,TRUE,TRUE,Faith,Millburn,NJ,7041
46025825,https://www.petfinder.com/dog/tucker-46025825/nj/morristown/friends-of-sochi-dogs-nj859/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Foxhound,TRUE,"Tricolor (Brown, Black, & White)",Baby,Male,Large,Short,TRUE,FALSE,TRUE,Tucker,Morristown,NJ,7960
46029127,https://www.petfinder.com/dog/benji-46029127/nj/freehold/rusty-rover-canine-rescue-nj911/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Golden,Senior,Male,Small,Long,TRUE,TRUE,TRUE,Benji,Freehold,NJ,7728
46029123,https://www.petfinder.com/dog/myles-46029123/nj/freehold/rusty-rover-canine-rescue-nj911/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Yorkshire Terrier,FALSE,Gray / Blue / Silver,Young,Male,Small,Long,TRUE,FALSE,TRUE,Myles,Freehold,NJ,7728
46025775,https://www.petfinder.com/dog/spicey-46025775/nj/morristown/friends-of-sochi-dogs-nj859/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Bicolor,Baby,Female,Medium,Long,TRUE,FALSE,TRUE,Spicey,Morristown,NJ,7960
46025726,https://www.petfinder.com/dog/baker-46025726/nj/morristown/friends-of-sochi-dogs-nj859/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Foxhound,TRUE,"Tricolor (Brown, Black, & White)",Baby,Male,Large,Short,TRUE,FALSE,TRUE,Baker,Morristown,NJ,7960
46023835,https://www.petfinder.com/dog/gator-46023835/nj/madison/cosmos-cause-va524/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Schnauzer,TRUE,Gray / Blue / Silver,Adult,Female,Small,Medium,TRUE,TRUE,TRUE,Gator,Madison,NJ,7940
46023683,https://www.petfinder.com/dog/rambo-46023683/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Bicolor,Senior,Male,Medium,Short,TRUE,TRUE,TRUE,Rambo,Lafayette,NJ,7826
46023651,https://www.petfinder.com/dog/shiloh-46023651/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,TRUE,FALSE,TRUE,Shiloh,Lafayette,NJ,7826
46023581,https://www.petfinder.com/dog/coco-46023581/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Bicolor,Young,Male,Small,Short,TRUE,FALSE,TRUE,CoCo,Lafayette,NJ,7826
46022882,https://www.petfinder.com/dog/bella-46022882/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Black,Baby,Female,Medium,Medium,TRUE,FALSE,TRUE,Bella,Lafayette,NJ,7826
46022691,https://www.petfinder.com/dog/chico-46022691/nj/englishtown/animal-rescue-force-nj16/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pekingese,FALSE,Golden,Senior,Male,Small,Long,TRUE,TRUE,TRUE,Chico,Englishtown,NJ,7726
46019813,https://www.petfinder.com/dog/arthur-46019813/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Brindle,Senior,Male,Medium,Medium,TRUE,TRUE,TRUE,Arthur,Lafayette,NJ,7826
46016385,https://www.petfinder.com/dog/becca-46016385/nj/morristown/friends-of-sochi-dogs-nj859/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Bicolor,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Becca,Morristown,NJ,7960
46014002,https://www.petfinder.com/dog/nube-46014002/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Miniature Poodle,FALSE,White / Cream,Senior,Female,Small,Long,FALSE,TRUE,TRUE,Nube,Parsippany,NJ,7054
46013974,https://www.petfinder.com/dog/tater-tot-46013974/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pug,TRUE,Bicolor,Adult,Male,Small,Short,TRUE,TRUE,TRUE,Tater Tot,Parsippany,NJ,7054
46011184,https://www.petfinder.com/dog/ginger-46011184/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Brown / Chocolate,Baby,Female,Small,Medium,TRUE,TRUE,TRUE,Ginger,Brick,NJ,8724
46010467,https://www.petfinder.com/dog/thurston-46010467/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,FALSE,Brindle,Baby,Male,Small,Medium,TRUE,TRUE,TRUE,Thurston,Brick,NJ,8724
46009518,https://www.petfinder.com/dog/gilligan-46009518/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,FALSE,Brindle,Baby,Male,Small,Medium,TRUE,TRUE,TRUE,Gilligan,Brick,NJ,8724
46007553,https://www.petfinder.com/dog/hermione-46007553/nj/chatham/its-a-ruff-life-rescue-nj782/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Gray / Blue / Silver,Baby,Female,Medium,Short,TRUE,FALSE,FALSE,Hermione,Chatham,NJ,7928
46005202,https://www.petfinder.com/dog/chester-46005202/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Bulldog,TRUE,Brindle,Senior,Male,Medium,Short,FALSE,FALSE,TRUE,Chester,Parsippany,NJ,7054
46005215,https://www.petfinder.com/dog/collins-46005215/nj/wantage/wantage-pound-nj144/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rat Terrier,TRUE,White / Cream,Adult,Male,Small,Short,TRUE,TRUE,FALSE,Collins,Wantage,NJ,7461
45991032,https://www.petfinder.com/dog/pinto-45991032/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Pinto,Berkeley Heights,NJ,7922
45990819,https://www.petfinder.com/dog/victor-45990819/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Bulldog,TRUE,Gray / Blue / Silver,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,VICTOR,Bridgewater,NJ,8807
45990243,https://www.petfinder.com/dog/dumplin-45990243/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,French Bulldog,TRUE,Apricot / Beige,Young,Female,Medium,Short,TRUE,TRUE,TRUE,DUMPLIN,Bridgewater,NJ,8807
45990135,https://www.petfinder.com/dog/baby-45990135/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,"Tricolor (Brown, Black, & White)",Senior,Female,Small,Short,TRUE,FALSE,TRUE,Baby,Parsippany,NJ,7054
45989507,https://www.petfinder.com/dog/louie-45989507/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,"Tricolor (Brown, Black, & White)",Senior,Male,Small,Short,FALSE,FALSE,TRUE,Louie,Parsippany,NJ,7054
45989485,https://www.petfinder.com/dog/bambi-45989485/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Brown / Chocolate,Senior,Female,Small,Short,TRUE,FALSE,TRUE,Bambi,Parsippany,NJ,7054
45989413,https://www.petfinder.com/dog/heath-45989413/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Bulldog,TRUE,Black,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,HEATH,Bridgewater,NJ,8807
45989280,https://www.petfinder.com/dog/jemy-45989280/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Bullmastiff,TRUE,Brindle,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,JEMY,Bridgewater,NJ,8807
45989217,https://www.petfinder.com/dog/falcon-gorgeous-puppy-45989217/nj/hillsborough/mercer-animal-rescue-ms166/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Dane,TRUE,White / Cream,Baby,Male,Large,Medium,TRUE,FALSE,TRUE,Falcon - gorgeous puppy,Hillsborough,NJ,8844
45988106,https://www.petfinder.com/dog/ava-45988106/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Blue Lacy,TRUE,Gray / Blue / Silver,Young,Female,Medium,Short,TRUE,TRUE,TRUE,AVA,Bridgewater,NJ,8807
45988115,https://www.petfinder.com/dog/steve-45988115/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Yorkshire Terrier,TRUE,Golden,Senior,Male,Small,Wire,TRUE,FALSE,TRUE,Steve,Oak Ridge,NJ,7438
45988062,https://www.petfinder.com/dog/butterfinger-45988062/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Staffordshire Bull Terrier,TRUE,Black,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,BUTTERFINGER,Bridgewater,NJ,8807
45986791,https://www.petfinder.com/dog/harry-45986791/nj/chatham/its-a-ruff-life-rescue-nj782/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Harry,Chatham,NJ,7928
45986191,https://www.petfinder.com/dog/luke-gorgeous-puppy-45986191/nj/hillsborough/mercer-animal-rescue-ms166/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Luke - gorgeous puppy,Hillsborough,NJ,8844
45986002,https://www.petfinder.com/dog/luke-gorgeous-puppy-45986002/nj/hillsborough/mercer-animal-rescue-ms166/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Luke - gorgeous puppy,Hillsborough,NJ,8844
45984418,https://www.petfinder.com/dog/hayden-samson-cora-45984418/nj/wantage/safe-and-sound-animal-rescue-nj861/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Brown / Chocolate,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Hayden Samson Cora,Wantage,NJ,7461
45983426,https://www.petfinder.com/dog/tabitha-45983426/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cocker Spaniel,FALSE,Brown / Chocolate,Senior,Female,Small,Long,TRUE,FALSE,TRUE,Tabitha,Oak Ridge,NJ,7438
45982956,https://www.petfinder.com/dog/cola-45982956/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Adult,Female,Medium,Medium,TRUE,FALSE,TRUE,Cola,Berkeley Heights,NJ,7922
45982927,https://www.petfinder.com/dog/daisy-45982927/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,TRUE,Merle (Blue),Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Daisy,Berkeley Heights,NJ,7922
45982550,https://www.petfinder.com/dog/tank-foster-45982550/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,FALSE,White / Cream,Adult,Male,Medium,Medium,TRUE,TRUE,TRUE,Tank Foster,Middlesex,NJ,8846
45982451,https://www.petfinder.com/dog/luna-45982451/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,FALSE,Brindle,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Luna,Middlesex,NJ,8846
45982426,https://www.petfinder.com/dog/tyson-foster-needed-45982426/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,FALSE,White / Cream,Young,Male,Large,Short,TRUE,TRUE,TRUE,Tyson - Foster Needed,Middlesex,NJ,8846
45981704,https://www.petfinder.com/dog/diesel-pending-45981704/nj/bridgewater/shelter-survivors-nj521/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Yellow / Tan / Blond / Fawn,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Diesel PENDING,Bridgewater,NJ,8807
45981710,https://www.petfinder.com/dog/coolidge-45981710/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Poodle,FALSE,Black,Adult,Male,Large,Long,TRUE,TRUE,TRUE,Coolidge,Parsippany,NJ,7054
45979881,https://www.petfinder.com/dog/namee-45979881/nj/madison/cosmos-cause-va524/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Feist,TRUE,"Tricolor (Brown, Black, & White)",Young,Female,Small,Short,TRUE,TRUE,TRUE,Namee,Madison,NJ,7940
45978948,https://www.petfinder.com/dog/cuddles-45978948/nj/stanhope/barks-nj123/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Maltese,FALSE,White / Cream,Senior,Male,Small,Long,TRUE,TRUE,TRUE,Cuddles,Stanhope,NJ,7874
45977132,https://www.petfinder.com/dog/penelope-grace-45977132/nj/pottersville/bullmastiff-rescuers-nj786/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Bullmastiff,FALSE,Brindle,Adult,Female,Large,Short,TRUE,TRUE,TRUE,Penelope Grace,Pottersville,NJ,7979
45977118,https://www.petfinder.com/dog/lily-45977118/nj/pottersville/bullmastiff-rescuers-nj786/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Bullmastiff,FALSE,Yellow / Tan / Blond / Fawn,Young,Female,Large,Short,TRUE,TRUE,TRUE,Lily,Pottersville,NJ,7979
45975820,https://www.petfinder.com/dog/toto-45975820/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Red / Chestnut / Orange,Senior,Male,Small,Short,TRUE,FALSE,TRUE,Toto,Oak Ridge,NJ,7438
45974537,https://www.petfinder.com/dog/hank-45974537/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Hank,Old Bridge,NJ,8857
45974532,https://www.petfinder.com/dog/tucker-45974532/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Tucker,Old Bridge,NJ,8857
45974524,https://www.petfinder.com/dog/tyson-45974524/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Tyson,Old Bridge,NJ,8857
45974509,https://www.petfinder.com/dog/trinity-45974509/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Medium,Medium,FALSE,FALSE,TRUE,Trinity,Old Bridge,NJ,8857
45974505,https://www.petfinder.com/dog/harmony-45974505/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,White / Cream,Baby,Female,Medium,Medium,FALSE,FALSE,TRUE,Harmony,Old Bridge,NJ,8857
45974479,https://www.petfinder.com/dog/heidi-45974479/nj/old-bridge/c-dot-ar-dot-e-companion-animal-rescue-and-education-nj331/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Brindle,Baby,Female,Medium,Medium,FALSE,FALSE,TRUE,Heidi,Old Bridge,NJ,8857
45964450,https://www.petfinder.com/dog/skipper-45964450/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Skipper,Berkeley Heights,NJ,7922
45964416,https://www.petfinder.com/dog/marina-45964416/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Baby,Female,Medium,Medium,FALSE,FALSE,TRUE,Marina,Berkeley Heights,NJ,7922
45964408,https://www.petfinder.com/dog/marlin-45964408/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Marlin,Berkeley Heights,NJ,7922
45964216,https://www.petfinder.com/dog/hudson-45964216/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Baby,Male,Medium,Medium,TRUE,FALSE,TRUE,Hudson,Berkeley Heights,NJ,7922
45959421,https://www.petfinder.com/dog/tommy-45959421/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Red / Chestnut / Orange,Adult,Male,Small,Short,TRUE,FALSE,TRUE,Tommy,Oak Ridge,NJ,7438
45955113,https://www.petfinder.com/dog/bridgett-45955113/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Black,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Bridgett,Lafayette,NJ,7826
45938845,https://www.petfinder.com/dog/piper-45938845/nj/lafayette/father-johns-animal-house-nj117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Yellow / Tan / Blond / Fawn,Adult,Female,Small,Short,TRUE,TRUE,TRUE,Piper,Lafayette,NJ,7826
45951203,https://www.petfinder.com/dog/sugarpop-applications-pending-45951203/nj/west-caldwell/orphaned-pets-inc-nj101/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Black,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Sugarpop - Applications Pending,West Caldwell,NJ,7007
45951113,https://www.petfinder.com/dog/gingersnap-applications-pending-45951113/nj/west-caldwell/orphaned-pets-inc-nj101/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Gingersnap - Applications Pending,West Caldwell,NJ,7007
45945970,https://www.petfinder.com/dog/zeus-45945970/nj/garwood/jersey-pits-rescue-inc-nj928/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,FALSE,Gray / Blue / Silver,Young,Male,Large,Short,TRUE,FALSE,TRUE,Zeus,Garwood,NJ,7027
45945952,https://www.petfinder.com/dog/nala-45945952/nj/garwood/jersey-pits-rescue-inc-nj928/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,FALSE,Sable,Young,Female,Medium,Short,FALSE,TRUE,TRUE,Nala,Garwood,NJ,7027
45945934,https://www.petfinder.com/dog/kato-45945934/nj/garwood/jersey-pits-rescue-inc-nj928/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,TRUE,Merle (Blue),Young,Female,Medium,Short,TRUE,TRUE,TRUE,Kato,Garwood,NJ,7027
45945910,https://www.petfinder.com/dog/karlo-45945910/nj/garwood/jersey-pits-rescue-inc-nj928/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,FALSE,Black,Young,Male,Medium,Short,TRUE,FALSE,TRUE,Karlo,Garwood,NJ,7027
45940695,https://www.petfinder.com/dog/zeke-45940695/nj/bridgewater/shelter-survivors-nj521/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,TRUE,Bicolor,Young,Male,Extra Large,Short,TRUE,TRUE,TRUE,Zeke,Bridgewater,NJ,8807
45938655,https://www.petfinder.com/dog/bear-45938655/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Apricot / Beige,Young,Male,Large,Short,FALSE,TRUE,TRUE,Bear,Mendham,NJ,7945
45936308,https://www.petfinder.com/dog/lady-45936308/nj/matawan/compass-rose-rescue-nj920/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,TRUE,Gray / Blue / Silver,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Lady,Matawan,NJ,7747
45934023,https://www.petfinder.com/dog/jackson-45934023/nj/stanhope/barks-nj123/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Adult,Male,Medium,Short,TRUE,FALSE,TRUE,Jackson,Stanhope,NJ,7874
45929298,https://www.petfinder.com/dog/wyatt-45929298/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Adult,Male,Medium,Medium,TRUE,FALSE,TRUE,Wyatt,Berkeley Heights,NJ,7922
45929258,https://www.petfinder.com/dog/charcoal-45929258/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,TRUE,Black,Adult,Male,Medium,Long,TRUE,FALSE,TRUE,Charcoal,Berkeley Heights,NJ,7922
45929227,https://www.petfinder.com/dog/cottonball-45929227/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,TRUE,White / Cream,Adult,Female,Medium,Long,TRUE,FALSE,TRUE,Cottonball,Berkeley Heights,NJ,7922
45927676,https://www.petfinder.com/dog/klondike-45927676/nj/new-brunswick/hugs-and-hope-for-homeless-pets-nj880/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,FALSE,Harlequin,Adult,Male,Medium,Short,TRUE,TRUE,FALSE,Klondike,New Brunswick,NJ,8903
45926561,https://www.petfinder.com/dog/paris-45926561/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shih Tzu,FALSE,White / Cream,Adult,Female,Small,Long,TRUE,TRUE,TRUE,Paris,Berkeley Heights,NJ,7922
45923225,https://www.petfinder.com/dog/chance-45923225/nj/red-bank/home-free-animal-rescue-nj735/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Apricot / Beige,Baby,Male,Medium,Short,TRUE,TRUE,TRUE,Chance,Red Bank,NJ,7701
